Temperature,Humidity,CO2,Occupancy
20.2,18.89,444,0
20.15,18.945,444.5,0
20.16666667,18.92666667,444.5,0
20.2,18.92666667,444,0
20.2,18.89,446,0
20.2,18.89,446,0
20.2,18.89,443.5,0
20.2,18.89,440.5,0
20.2,18.96333333,445.6666667,0
20.2,19,445,0
20.2,19,445.5,0
20.2,18.89,445,0
20.1,18.89,443.5,0
20.2,18.89,439.5,0
20.2,18.89,443.5,0
20.2,18.89,441,0
20.15,18.89,442,0
20.15,18.89,444,0
20.13333333,18.89,441.6666667,0
20.05,18.89,436,0
20.05,18.89,444,0
20,18.89,443,0
20.1,18.89,444,0
20.1,18.89,444,0
20.1,18.79,447,0
20.05,18.89,444,0
20.05,18.89,443.5,0
20.05,18.89,438.5,0
20,18.89,440,0
20,18.89,441,0
20,18.89,440.6666667,0
20.1,19,441,0
20,18.89,443,0
20,18.79,442,0
20.1,18.89,439,0
19.945,18.84,436.5,0
20,18.89,443,0
20,18.89,439.6666667,0
20,18.89,437,0
20,18.89,436,0
20,18.89,434,0
20.06666667,18.89,439.6666667,0
20.05,18.79,442,0
20.1,18.89,439.5,0
20.1,18.89,446,0
20.05,18.84,444.5,0
20.1,18.89,439,0
20.1,18.89,439.5,0
20.05,18.84,436.5,0
20,18.79,436,0
20,18.84,436,0
20,18.89,437,0
20,18.84,442,0
20,18.89,441,0
20,18.89,439,0
20,18.89,444,0
20,18.89,442.6666667,0
20.1,18.89,437,0
20,18.89,438,0
20.05,18.84,442.5,0
20.05,18.84,438.5,0
20.05,18.89,441.5,0
20,18.89,437,0
20,18.745,437,0
20,18.84,442,0
20,18.89,440.5,0
20,18.84,441,0
20,18.84,444,0
20,18.89,442.5,0
20,18.84,440.5,0
20,18.84,439.5,0
20,18.79,441,0
20,18.84,436.5,0
19.945,18.89,434.5,0
20,18.82333333,434.5,0
20,18.84,435.6666667,0
20,18.79,440.5,0
20,18.84,439,0
20,18.89,444.5,0
20,18.84,441.5,0
20,18.84,434.5,0
20,18.84,438,0
20,18.79,433,0
20.03333333,18.79,434,0
20,18.79,436.5,0
20,18.745,438,0
20,18.79,440,0
20,18.745,440.5,0
20,18.79,440,0
19.945,18.84,440,0
20,18.89,440.3333333,0
20,18.79,439,0
20,18.79,436,0
20,18.79,434,0
20,18.79,433,0
20,18.7,438,0
19.92666667,18.79,439.6666667,0
19.89,18.79,441,0
19.79,18.79,432,0
19.89,18.89,435,0
19.89,18.89,436,0
19.89,18.84,431,0
19.89,18.79,434.5,0
19.89,18.89,436,0
19.89,18.89,437,0
19.89,18.89,444,0
19.89,18.89,443,0
19.89,18.79,439,0
20,18.79,433.6666667,0
20,18.79,434.5,0
20,18.79,441,0
20,18.79,436,0
20,18.79,438,0
20,18.79,437,0
20,18.79,436.5,0
20,18.7,437.5,0
20,18.79,436,0
20,18.79,433,0
20,18.79,434,0
20,18.7,438,0
19.945,18.79,435.5,0
19.945,18.79,430,0
20,18.79,432,0
20,18.79,439.5,0
20,18.76,439,0
20,18.7,438,0
20,18.7,439.5,0
20,18.7675,435,0
20,18.7675,434.75,0
20,18.745,431,0
20.06666667,18.79,438,0
20.1,18.79,439,0
20,18.6,441,0
20,18.65,442,0
19.945,18.7,441,0
19.89,18.745,438,0
19.89,18.79,438.5,0
19.89,18.79,437.6666667,0
19.89,18.79,441.5,0
20,18.745,435,0
20,18.7,441,0
20,18.7,441,0
20,18.7,440,0
20,18.7,438,0
19.9725,18.745,433.6666667,0
20,18.79,434.5,0
20,18.7,434,0
20,18.745,438.5,0
20,18.745,443,0
20,18.745,437,0
20,18.79,436.5,0
20,18.73,436.3333333,0
20,18.73,433.6666667,0
20,18.79,435.5,0
20,18.79,438,0
20,18.79,438,0
20,18.79,441,0
20,18.7,434,0
20,18.745,435,0
20,18.79,435,0
20,18.79,435,0
20,18.7,436,0
20,18.7,443.5,0
20,18.7,451,0
20,18.7,448,0
20,18.7,443.5,0
20,18.65,442,0
20,18.7,442,0
20,18.7,437.6666667,0
20,18.745,442,0
20,18.79,444,0
20,18.7,443.3333333,0
20,18.65,440,0
20,18.6,438,0
20,18.7,439,0
20,18.7,440,0
20,18.7,439,0
20,18.7,439,0
20.05,18.7,436,0
20,18.65,432,0
20,18.6,438,0
20,18.7,437.5,0
20.05,18.7,433.5,0
20,18.7,434.25,0
20,18.7,435,0
20,18.7,439,0
20,18.7,434,0
20,18.7,436,0
20,18.7,434,0
20,18.7,437,0
20,18.7,433.6666667,0
20,18.7,433.5,0
20,18.6,432,0
20,18.66666667,433.3333333,0
20,18.7,432,0
20,18.7,437,0
20,18.7,439.5,0
20,18.7,436,0
20,18.7,435,0
20.05,18.7,433.5,0
20.03333333,18.63333333,438,0
20,18.7,436.5,0
20,18.65,435,0
20,18.65,434.5,0
19.945,18.7,435.5,0
19.89,18.7,436,0
20,18.65,435,0
19.945,18.7,434,0
20,18.7,436,0
20,18.7,433,0
20,18.7,434.5,0
20,18.7,435,0
20,18.6,436,0
19.945,18.7,433.5,0
19.945,18.7,434,0
19.945,18.7,438,0
19.945,18.7,436,0
20,18.7,439,0
20,18.7,437,0
20,18.7,441.5,0
20,18.7,441,0
19.92666667,18.7,435.3333333,0
19.945,18.7,437,0
20,18.7,435.5,0
20,18.7,439,0
19.945,18.7,438.5,0
19.945,18.7,440,0
19.945,18.7,441,0
19.92666667,18.7,441.6666667,0
20,18.7,440,0
20,18.7,439,0
19.96333333,18.7,440,0
19.945,18.745,441.5,0
19.89,18.745,433,0
20,18.79,435,0
19.945,18.79,434.5,0
19.92666667,18.79,435,0
19.89,18.745,435.5,0
19.89,18.79,441.3333333,0
19.89,18.7,445,0
19.89,18.79,444,0
19.89,18.79,439,0
19.89,18.79,438.5,0
19.89,18.79,443.6666667,0
19.89,18.76,437.6666667,0
19.89,18.815,435,0
19.89,18.79,437.5,0
19.89,18.79,438.5,0
19.89,18.79,439,0
19.89,18.84,436.5,0
19.89,18.79,439,0
19.89,18.84,436,0
19.89,18.89,437,0
19.89,18.84,437.5,0
19.89,18.84,438,0
19.89,18.89,435,0
19.89,18.79,438,0
19.89,18.85666667,436.6666667,0
19.89,18.89,436.3333333,0
19.89,18.89,434.3333333,0
19.89,18.89,440,0
19.89,18.89,436.3333333,0
19.89,18.89,433,0
19.89,18.89,436.5,0
19.89,18.89,436.5,0
19.89,18.89,437.6666667,0
19.89,18.85666667,435,0
19.89,18.89,440,0
19.89,18.89,438.5,0
19.89,18.89,439,0
19.84,18.89,439,0
19.79,18.89,439,0
19.89,18.89,438,0
19.89,18.89,444,0
19.84,18.945,438,0
19.89,18.89,439,0
19.89,18.89,437.6666667,0
19.89,18.89,437,0
19.89,18.89,433,0
19.89,18.89,439,0
19.89,18.945,442.5,0
19.89,18.89,440.5,0
19.89,18.89,439,0
19.89,18.89,433,0
19.89,18.96333333,431.6666667,0
19.89,19,433,0
19.89,19,434,0
19.89,18.89,437,0
19.89,18.945,439.5,0
19.89,19,438,0
19.89,18.89,439,0
19.89,19,440.6666667,0
19.89,18.945,438,0
19.89,18.89,438,0
19.89,18.89,437,0
19.89,18.945,441,0
19.89,18.89,437,0
19.89,18.89,439,0
19.89,18.89,437,0
19.89,18.89,437,0
19.89,18.89,436,0
19.89,18.945,436,0
19.89,18.89,431,0
19.89,18.89,437,0
19.89,19,442.5,0
19.89,18.89,443,0
19.89,19,443,0
19.89,19,441,0
19.89,19,440.5,0
19.89,19,441.5,0
19.89,19,442.5,0
19.89,19.05,445,0
19.89,19.05,442.5,0
19.79,19,443,0
19.89,19.05,442.5,0
19.89,19.05,441,0
19.89,19.1,433,0
19.79,19,435,0
19.89,19,434,0
19.89,19,438.5,0
19.89,19,437.3333333,0
19.89,19,435,0
19.84,19,437,0
19.79,19,437,0
19.79,19,434.5,0
19.79,19,436,0
19.79,19,441.3333333,0
19.79,19,435,0
19.79,19,430.5,0
19.89,19.05,436.5,0
19.84,19,442.5,0
19.85666667,19.06666667,442.3333333,0
19.79,19,443,0
19.79,19,441.5,0
19.79,19,443,0
19.84,19.1,436,0
19.79,19.1,435,0
19.84,19.1,437,0
19.79,19.05,441,0
19.79,19.1,442,0
19.79,19.1,438.5,0
19.79,19.1,436.5,0
19.79,19.1,440,0
19.89,19.1,439,0
19.79,19.1,439,0
19.79,19.1,436,0
19.79,19.1,436,0
19.79,19.1,438.25,0
19.79,19.1,440.5,0
19.79,19.16666667,440.25,0
19.79,19.1,443,0
19.84,19.2,439.5,0
19.79,19.15,440,0
19.79,19.15,438.5,0
19.79,19.1,438,0
19.79,19.2,434,0
19.745,19.2,438.6666667,0
19.79,19.2,436,0
19.79,19.2,440.5,0
19.79,19.2,442.3333333,0
19.79,19.2,441.5,0
19.79,19.2,440,0
19.79,19.2,438,0
19.79,19.2,437.3333333,0
19.79,19.2,443,0
19.79,19.2,437,0
19.79,19.2,435,0
19.79,19.245,436,0
19.79,19.2,440,0
19.79,19.2,441.75,0
19.79,19.245,445,0
19.79,19.245,440,0
19.79,19.245,437.5,0
19.79,19.29,440,0
19.79,19.29,438.5,0
19.79,19.2,438,0
19.79,19.29,439.5,0
19.79,19.29,440,0
19.79,19.29,441,0
19.79,19.29,441,0
19.79,19.29,437.5,0
19.79,19.29,439,0
19.79,19.29,438,0
19.79,19.29,448,0
19.79,19.29,441,0
19.79,19.29,443,0
19.79,19.29,442,0
19.79,19.29,439,0
19.79,19.29,439.5,0
19.79,19.29,438.5,0
19.79,19.35666667,438.6666667,0
19.79,19.29,443,0
19.79,19.29,436,0
19.79,19.29,442,0
19.79,19.29,440,0
19.79,19.29,439,0
19.79,19.29,442.3333333,0
19.79,19.39,441.5,0
19.79,19.29,446.5,0
19.79,19.29,450,0
19.84,19.29,444,0
19.79,19.29,442,0
19.79,19.29,440,0
19.79,19.29,441,0
19.79,19.29,442,0
19.79,19.29,441,0
19.79,19.29,441,0
19.79,19.32333333,441.3333333,0
19.79,19.39,439,0
19.79,19.34,439.5,0
19.79,19.39,442,0
19.79,19.29,443,0
19.79,19.29,439.5,0
19.79,19.29,441,0
19.79,19.29,441,0
19.79,19.29,443.3333333,0
19.79,19.29,443,0
19.79,19.29,445.5,0
19.79,19.29,446,0
19.79,19.29,442,0
19.79,19.29,442.5,0
19.79,19.29,440,0
19.79,19.29,441.5,0
19.79,19.29,443,0
19.79,19.29,443,0
19.79,19.35666667,441.6666667,0
19.79,19.29,442,0
19.79,19.32333333,446.3333333,0
19.79,19.29,440.5,0
19.745,19.34,437.5,0
19.79,19.34,442.5,0
19.79,19.39,442,0
19.7,19.39,439,0
19.7,19.39,437,0
19.745,19.39,439,0
19.79,19.39,441,0
19.79,19.39,446,0
19.745,19.39,443,0
19.745,19.39,441,0
19.79,19.39,443,0
19.79,19.39,439,0
19.7,19.39,441.5,0
19.76,19.39,440.6666667,0
19.73,19.39,444,0
19.745,19.39,442,0
19.7,19.39,441,0
19.7225,19.39,448.5,0
19.7,19.39,445,0
19.745,19.39,442,0
19.79,19.39,444.5,0
19.73,19.39,444.6666667,0
19.79,19.39,445,0
19.79,19.39,445,0
19.79,19.34,445.5,0
19.79,19.39,444,0
19.79,19.29,443.5,0
19.79,19.315,446,0
19.745,19.34,446,0
19.7,19.29,447,0
19.745,19.29,444.5,0
19.79,19.29,437.5,0
19.79,19.29,435.5,0
19.745,19.29,443,0
19.79,19.29,446,0
19.745,19.29,440.5,0
19.79,19.29,439.5,0
19.7,19.29,444.5,0
19.7675,19.29,444.25,0
19.79,19.29,446,0
19.79,19.29,442,0
19.745,19.29,443,0
19.7,19.34,443,0
19.745,19.34,443.5,0
19.745,19.29,441.5,0
19.79,19.29,439,0
19.79,19.29,437,0
19.79,19.29,442.6666667,0
19.79,19.29,442,0
19.79,19.29,438.5,0
19.79,19.29,437,0
19.79,19.29,440,0
19.79,19.26,444.5,0
19.79,19.29,438.6666667,0
19.79,19.2,438,0
19.79,19.2,437,0
19.79,19.2,444,0
19.79,19.2,444,0
19.79,19.2,443,0
19.79,19.245,444,0
19.76,19.26,442.3333333,0
19.79,19.29,442,0
19.76,19.29,444.6666667,0
19.79,19.29,443,0
19.745,19.29,443.5,0
19.79,19.29,444,0
19.745,19.29,441,0
19.73,19.32333333,441.75,0
19.745,19.34,445.5,0
19.7,19.34,442,0
19.7,19.39,441,0
19.7,19.39,448,0
19.7,19.39,443,0
19.7,19.39,442,0
19.745,19.39,443,0
19.7,19.39,446,0
19.7,19.39,439,0
19.7,19.39,444,0
19.7,19.39,445,0
19.7,19.39,440,0
19.7,19.39,442.3333333,0
19.7,19.39,444,0
19.7,19.39,441.5,0
19.7,19.39,444,0
19.7,19.39,439.5,0
19.7,19.39,441,0
19.7,19.39,442,0
19.745,19.39,447,0
19.7225,19.39,450.5,0
19.7,19.39,452,0
19.7,19.39,450,0
19.7,19.39,447,0
19.79,19.39,442,0
19.7,19.39,442,0
19.7,19.39,449.6666667,0
19.7,19.39,445,0
19.7,19.39,445,0
19.7,19.39,446,0
19.7,19.39,447,0
19.7,19.39,444,0
19.7,19.39,443,0
19.7,19.39,442,0
19.7,19.39,442.5,0
19.7,19.39,441,0
19.7,19.39,444,0
19.7,19.39,447,0
19.7,19.35666667,445,0
19.7,19.39,445,0
19.65,19.34,442.5,0
19.7,19.39,445,0
19.7,19.29,448.5,0
19.7,19.29,448,0
19.7,19.29,449.5,0
19.7,19.29,450,0
19.7,19.245,449,0
19.7,19.245,442,0
19.7,19.2,446,0
19.7,19.2,445,0
19.7,19.29,444.5,0
19.7,19.2,445,0
19.745,19.2675,451.75,0
19.76,19.23,450.3333333,0
19.745,19.2,451,0
19.79,19.2,452,0
19.79,19.2,450,0
19.79,19.2,444,0
19.7675,19.2,446.5,0
19.79,19.2,447.6666667,0
19.79,19.2,440.3333333,0
19.79,19.2,448,0
19.73,19.2,448.3333333,0
19.745,19.245,445,0
19.7,19.2,442,0
19.745,19.245,448,0
19.745,19.29,449,0
19.7,19.29,451,0
19.79,19.29,448,0
19.7,19.29,447.5,0
19.7,19.29,446.5,0
19.7,19.29,449,0
19.7,19.29,453,0
19.7,19.29,448,0
19.7,19.34,449.5,0
19.7,19.39,449,0
19.7,19.39,447,0
19.66666667,19.35666667,449.3333333,0
19.7,19.39,448,0
19.7,19.39,446.5,0
19.65,19.34,444,0
19.7,19.39,443.3333333,0
19.66666667,19.35666667,450,0
19.66666667,19.35666667,453.3333333,0
19.7,19.39,448,0
19.65,19.34,449,0
19.6,19.29,450,0
19.7,19.39,451,0
19.65,19.34,443,0
19.66666667,19.35666667,448.3333333,0
19.65,19.34,453,0
19.6,19.29,451,0
19.7,19.39,451.5,0
19.7,19.39,451,0
19.7,19.39,448,0
19.7,19.39,450,0
19.65,19.34,446,0
19.7,19.39,445,0
19.65,19.34,446,0
19.7,19.4175,448.75,0
19.7,19.445,449,0
19.7,19.39,454,0
19.7,19.39,452.6666667,0
19.7,19.39,450,0
19.65,19.34,444.5,0
19.7,19.39,448.5,0
19.7,19.39,448,0
19.7,19.39,447,0
19.7,19.39,449.5,0
19.6,19.29,450,0
19.7,19.39,450,0
19.7,19.39,445,0
19.7,19.39,447.5,0
19.7,19.39,454,0
19.7,19.5,450,0
19.7,19.5,452,0
19.7,19.5,447,0
19.7,19.5,456,0
19.65,19.445,452,0
19.7,19.5,452,0
19.7,19.445,450,0
19.65,19.445,450.5,0
19.6,19.39,450.5,0
19.7,19.5,452,0
19.7,19.5,455,0
19.7,19.5,454,0
19.6,19.42666667,453,0
19.6,19.39,449,0
19.6,19.5,451,0
19.6,19.5,449,0
19.575,19.5,451,0
19.6,19.5,455.5,0
19.6,19.5,453.5,0
19.6,19.5,445.5,0
19.6,19.5,448,0
19.6,19.5,453.5,0
19.6,19.5,450,0
19.6,19.5,451,0
19.6,19.5,451.3333333,0
19.6,19.5,453.6,0
19.6,19.5,456,0
19.6,19.5,451,0
19.6,19.5,446,0
19.6,19.5,447,0
19.6,19.5,449.3333333,0
19.6,19.5,450.75,0
19.63333333,19.53333333,451.3333333,0
19.6,19.5,450.5,0
19.625,19.5,458,0
19.6,19.5,454.5,0
19.6,19.5,459.75,0
19.65,19.55,457,0
19.7,19.55,459,0
19.675,19.5,456.25,0
19.675,19.5,453,0
19.7,19.5,452.6666667,0
19.675,19.5,453.25,0
19.7,19.5,454,0
19.7,19.5,458,0
19.68,19.478,458,0
19.7,19.5,454.75,0
19.675,19.4725,453.5,0
19.66666667,19.46333333,456.3333333,0
19.7,19.5,457.75,0
19.7,19.5,461,0
19.7,19.5,460.25,0
19.7,19.5,458,0
19.7,19.5,459,0
19.63333333,19.42666667,457,0
19.7,19.5,451.5,0
19.7,19.5,451.5,0
19.66666667,19.46333333,455,0
19.675,19.4725,458,0
19.7,19.5,457.5,0
19.675,19.4725,456.5,0
19.63333333,19.42666667,454.3333333,0
19.675,19.4725,455,0
19.66666667,19.46333333,456.3333333,0
19.65,19.445,456,0
19.65,19.4725,452.5,0
19.63333333,19.5,451.3333333,0
19.625,19.5,453,0
19.6,19.5,453,0
19.6,19.5,454.5,0
19.6,19.5,456.75,0
19.6,19.5,453.5,0
19.575,19.55,450.25,0
19.575,19.6,454.75,0
19.575,19.6,455,0
19.6,19.6,455.3333333,0
19.63333333,19.6,457,0
19.65,19.5,461.5,0
19.7,19.53333333,458,0
19.7675,19.5,461,0
19.79,19.39,458,0
19.79,19.39,460,0
19.89,19.4175,453.25,0
19.89,19.39,452.5,0
19.92666667,19.42666667,455.3333333,0
19.945,19.365,451,0
20,19.34,453,0
20,19.29,450.75,0
20,19.29,450.6666667,0
20,19.2675,458.25,0
20.06666667,19.26,460.6666667,0
20.1,19.29,460,0
20.13333333,19.23,457,0
20.15,19.2225,455,0
20.13333333,19.2,456.3333333,0
20.2,19.2,461.75,0
20.2675,19.2,459.6,0
20.2675,19.175,455,0
20.29,19.175,454.4,0
20.29,19.15,458.5,0
20.365,19.1,455.75,0
20.39,19.075,455,0
20.39,19.03333333,456,0
20.39,19,455.5,0
20.445,19.05,453.5,0
20.5,19.025,460.5,0
20.5,19,454.6666667,0
20.525,19,455,0
20.55,19,458.25,0
20.6,18.9725,457,0
20.6,18.92666667,456.3333333,0
20.65,18.945,457.5,0
20.7,18.9175,454.5,0
20.7,18.89,452.25,0
20.7,18.89,455.3333333,0
20.745,18.89,453,0
20.76,18.85666667,452.6666667,0
20.79,18.84,458.75,0
20.79,18.815,461.6666667,0
20.79,18.84,458.4,0
20.82333333,18.85666667,454.3333333,0
20.815,18.815,458.5,0
20.84,18.84,457.5,0
20.89,18.84,460,0
20.89,18.815,459.25,0
20.89,18.82333333,459.3333333,0
20.96333333,18.79,460.3333333,0
20.9725,18.79,464,0
20.96333333,18.79,459,0
21,18.7675,456.75,0
21,18.7675,459.75,0
21,18.7675,459,0
21,18.7,456.5,0
21.075,18.7,458.25,0
21.125,18.7,461.5,0
21.1,18.66666667,463,0
21.13333333,18.6,460.6666667,0
21.15,18.6,461,0
21.2,18.6,461.6666667,0
21.2,18.6,463.3333333,0
21.2675,18.6,461.25,0
21.29,18.6,463,0
21.29,18.56666667,460.3333333,0
21.29,18.525,461.5,0
21.315,18.525,461.75,0
21.365,18.5,455.5,0
21.35666667,18.5,457.3333333,0
21.39,18.5,459.25,0
21.4175,18.5,461.5,0
21.39,18.445,460.5,0
21.5,18.5,462,0
21.5,18.5,464,0
21.5,18.5,462.5,0
21.5,18.4725,461.5,0
21.5,18.42666667,459,0
21.55,18.39,459.25,0
21.6,18.39,462.5,0
21.6,18.39,458.5,0
21.6,18.39,457,0
21.7,18.39,454,0
21.7,18.365,454.5,0
21.7,18.29,456,0
21.7,18.29,460.75,0
21.7,18.29,454.6666667,0
21.745,18.245,459,0
21.745,18.2,458.25,0
21.79,18.2,454.75,0
21.79,18.2,453.5,0
21.84,18.2225,463,0
21.85666667,18.16666667,462,0
21.89,18.2,461.25,0
21.89,18.2,459.6666667,0
21.89,18.1,457.25,0
21.89,18.1,460,0
21.89,18.1,458.5,0
21.945,18.1,458,0
22,18.1,460,0
22,18.05,452.5,0
22,18.025,464.5,0
22.03333333,18.03333333,464.3333333,0
22.06666667,18,459,0
22.1,18,458.5,0
22.1,17.9725,461.25,0
22.1,17.96333333,464.6666667,0
22.1,17.945,461,0
22.1,17.89,459.3333333,0
22.1,17.945,459.25,0
22.1,17.9725,457.5,0
22.1,18,463,0
22.15,17.945,458.5,0
22.2,17.89,456.75,0
22.2,17.89,459.75,0
22.2,17.89,459.5,0
22.2,17.89,458.5,0
22.245,17.89,456.75,0
22.29,17.89,452,0
22.272,17.83,452.5,0
22.29,17.815,455.4,0
22.29,17.84,453.5,0
22.34,17.79,456.75,0
22.35666667,17.79,459,0
22.34,17.79,457.5,0
22.365,17.7675,453.5,0
22.39,17.7,453.6666667,0
22.365,17.745,452,0
22.35666667,17.7,452.6666667,0
22.39,17.7,453.5,0
22.39,17.7,455.25,0
22.39,17.7,452,0
22.4175,17.7,452.25,0
22.4175,17.7,459.5,0
22.445,17.65,458,0
22.5,17.7,456.5,0
22.5,17.7,456,0
22.5,17.7,453.75,0
22.5,17.7,459,0
22.53333333,17.63333333,459,0
22.55,17.6,458.75,0
22.525,17.65,451.5,0
22.5,17.6,451,0
22.55,17.6,450.5,0
22.575,17.6,455.5,0
22.6,17.6,453,0
22.6,17.6,455.5,0
22.6,17.55,456,0
22.6,17.6,458.6666667,0
22.6,17.525,458.5,0
22.6,17.56666667,456,0
22.6,17.5,455,0
22.6,17.6,455,0
22.65,17.6,458.75,0
22.66666667,17.56666667,455.3333333,0
22.7,17.6,451,0
22.7,17.6,455.5,0
22.7,17.6,458,0
22.7,17.6,456.6666667,0
22.7,17.6,453.75,0
22.7225,17.6,454.5,0
22.7225,17.6,453.5,0
22.7,17.6,453,0
22.79,17.6,450.5,0
22.76,17.6,452.3333333,0
22.79,17.6,453.5,0
22.76,17.6,450,0
22.79,17.6,450.5,0
22.79,17.6,452,0
22.79,17.6,455.75,0
22.79,17.6,458,0
22.79,17.6,457,0
22.815,17.6,461.75,0
22.815,17.6,458,0
22.85666667,17.6,455.6666667,0
22.89,17.6,453,0
22.89,17.6,451.6666667,0
22.865,17.6,452.5,0
22.89,17.6,454,0
22.89,17.6,457,0
22.89,17.6,448.6666667,0
22.89,17.6,451.25,0
22.9175,17.625,453,0
22.89,17.65,455.25,0
22.89,17.625,457,0
22.89,17.65,457,0
22.89,17.675,452.5,0
22.89,17.63333333,453.6666667,0
22.89,17.6,457.3333333,0
22.9175,17.6,453,0
22.945,17.55,459,0
22.945,17.6,458.25,0
22.92666667,17.53333333,452,0
22.9725,17.525,451.5,0
22.9725,17.55,445,0
23,17.6,444.5,0
22.9725,17.5,445.75,0
23,17.5,449,0
23,17.5,449.5,0
23,17.46333333,446,0
23,17.4175,449.5,0
23,17.39,455,0
23.03333333,17.42666667,457,0
23.03333333,17.35666667,455,0
23,17.315,452,0
23.02,17.352,456,0
23.03333333,17.35666667,454,0
23.025,17.365,447.25,0
23.04,17.35,445.5,0
23.06666667,17.35666667,450.25,0
23.05,17.315,446.75,0
23.1,17.29,446.5,0
23.06666667,17.26,448.6666667,0
23.06666667,17.26,451.3333333,0
23.1,17.29,453.5,0
23.075,17.2675,455,0
23.1,17.29,454.6666667,0
23.1,17.29,448.6666667,0
23.075,17.2675,450.5,0
23.1,17.245,447.5,0
23.1,17.2,444,0
23.1,17.2,444.25,0
23.1,17.2,448.5,0
23.1,17.16666667,446,0
23.1,17.1,449.75,0
23.1,17.03333333,453,0
23.1,17.05,448.75,0
23.1,17,448.5,0
23.1,17,448.25,0
23.1,17,451,0
23.1,17,449.6666667,0
23.1,17,448.5,0
23.1,17,446,0
23.1,17,447,0
23.1,17,441.6666667,0
23.1,17.06,445.25,0
23.1,17.03333333,447.5,0
23.1,17.06666667,446.3333333,0
23.1,17,453.5,0
23.1,16.9725,449.25,0
23.1,16.89,445.25,0
23.1,16.89,445,0
23.1,16.84,446,0
23.1,16.89,449,0
23.1,16.96333333,448.6666667,0
23.075,16.9725,442.75,0
23.06666667,17,449.3333333,0
23.075,17,449.5,0
23.1,17,452,0
23.075,17,449.75,0
23.1,17,447.6666667,0
23.075,16.945,443.5,0
23.075,16.865,443.25,0
23.1,16.945,447,0
23.075,16.865,452.5,0
23.075,16.865,448,0
23.075,16.865,448.5,0
23.05,16.865,451.75,0
23.025,16.89,446,0
23,16.89,444,0
23,16.865,441.25,0
23.025,16.84,438.75,0
23,16.79,440,0
23,16.79,441,0
23,16.79,438,0
23,16.84,439.75,0
23,16.82333333,443,0
23,16.745,442.75,0
22.96333333,16.79,440,0
22.9725,16.79,444,0
22.9725,16.865,445.5,0
22.945,16.84,444.5,0
22.9175,16.89,441.5,0
22.9175,16.865,442.5,0
22.92666667,16.89,446.3333333,0
22.89,16.9175,447.25,0
22.89,16.89,445,0
22.89,17,437,0
22.89,17,440.25,0
22.89,17,438.5,0
22.79,17,440.25,0
22.82333333,17.06666667,446,0
22.79,17.06666667,444.3333333,0
22.79,17.1,443.5,0
22.76,17.1,441.6666667,0
22.7225,17.075,439.5,0
22.73,17.03333333,441,0
22.7,17.075,446.5,0
22.7,17.1,441.5,0
22.7,17.03333333,441.6666667,0
22.7,17.025,439.5,0
22.7,17.05,442.5,0
22.7,17.1,443.75,0
22.65,17.1,445,0
22.6,17.1,443.25,0
22.6,17.1,444,0
22.6,17.125,436.5,0
22.6,17.13333333,437,0
22.6,17.175,445.75,0
22.6,17.2,446,0
22.6,17.175,443.75,0
22.6,17.1,442.25,0
22.6,17.16666667,446,0
22.6,17.15,446.25,0
22.6,17.175,443,0
22.6,17.16666667,439.3333333,0
22.6,17.2225,441.5,0
22.55,17.2225,440.5,0
22.6,17.2,442.5,0
22.55,17.245,444,0
22.5,17.245,444,0
22.5,17.34,443.75,0
22.5,17.39,445,0
22.5,17.365,447.5,0
22.5,17.39,444.3333333,0
22.4725,17.365,443,0
22.445,17.365,441.5,0
22.5,17.39,437,0
22.4725,17.39,440,0
22.39,17.32333333,439.6666667,0
22.39,17.315,437,0
22.39,17.34,436,0
22.39,17.39,442.75,0
22.39,17.39,441.5,0
22.39,17.4175,442,0
22.365,17.39,441,0
22.35666667,17.5,442.3333333,0
22.39,17.525,442.25,0
22.39,17.6,442.6666667,0
22.365,17.6,442,0
22.29,17.6,438,0
22.29,17.6,440.5,0
22.34,17.6,445,0
22.29,17.6,439.5,0
22.29,17.6,440.6666667,0
22.29,17.675,440.5,0
22.29,17.7,440,0
22.29,17.7,442.75,0
22.29,17.7,443,0
22.2225,17.675,443.5,0
22.2,17.7,445.5,0
22.2,17.7,444.5,0
22.2,17.7,441.25,0
22.2,17.7,442,0
22.175,17.745,440.25,0
22.15,17.745,441.25,0
22.175,17.79,441.5,0
22.15,17.79,438.5,0
22.1,17.79,445.3333333,0
22.13333333,17.79,443.6666667,0
22.125,17.815,438.75,0
22.1,17.82333333,441,0
22.1,17.865,438,0
22.1,17.89,437,0
22.1,17.89,446.25,0
22.1,17.945,445.25,0
22.05,17.945,443.5,0
22.06666667,17.96333333,441.6666667,0
22.025,17.9175,445.5,0
22,17.9725,446.5,0
22,18,445.25,0
22,18,446,0
21.96333333,18,443,0
21.9725,18.05,440.5,0
21.9725,18.025,441,0
21.89,18.1,439.3333333,0
21.89,18.1,437,0
21.89,18.1,438,0
21.89,18.1,446,0
21.89,18.1,442,0
21.85666667,18.16666667,442,0
21.865,18.175,437.5,0
21.865,18.2,441,0
21.82333333,18.23,441.3333333,0
21.84,18.245,440.5,0
21.79,18.2,442.5,0
21.79,18.2,436.5,0
21.79,18.29,442,0
21.745,18.29,440,0
21.745,18.315,438.5,0
21.745,18.34,442,0
21.7,18.39,442,0
21.7,18.39,441.5,0
21.7,18.39,442,0
21.7,18.39,441.75,0
21.66666667,18.42666667,440.6666667,0
